id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
1741,['Not Hate Speech'],True,희발 나랑 24살 차이네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ 할매아녀,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1742,['Not Hate Speech'],True,농담인거가지고 죽일듯이 왔네 ㅋㅋㅋ비율,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1743,['Not Hate Speech'],False,32사단 와라 형이 잘해주께 물론 아직 이등병이다 ㅅㄱ,"32사단 와라 형이 잘해줌, 아직 이등병임.",{},{},
1744,['Age'],True,사과부터 해라. 근데 이 새 낀. 눈까리가 왜저래 ? 썬글라스끼나 ? 재수없는새 ㆍ끼네,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1745,['Not Hate Speech'],False,교훈은 마무리가 깔끔하지 못하면 젓되는 수가 있다,교훈은 명확하게 끝내는 것이 중요하다.,{},{},
1746,['Not Hate Speech'],True,피는못속이는겨...잘되씀조컷네ㅎ,,{},"{'filtered': True, 'category': 'self_harm', 'severity': 'medium'}",
1747,['Physical'],False,좌티비씨가 애 밀어줄까??,좌티비씨가 애를 도와줄까?,{},{},
1748,['Age'],True,귀걸이찬새끼좋은말할때귀걸이빼라,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
1749,['Age'],True,이거 말고도 리스테린 소독한 년이라는 발언도 했던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 제정신임?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1750,['Physical'],False,여기도 정치선동이네,정치 선동이 일어나고 있다.,{},{},
1751,['Profanity'],True,예수쟁이는 안나왔으면,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1752,['Politics'],True,"이런분이 진짜 배우다인기 흥행때문인지 모르겠지만, 가수 출신애들 쓸때없이 쓰지마라 질 떨어뜨린다!!!",,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1753,['Not Hate Speech'],False,말한마디로 이렇게 물어뜯고 난리도 아닌데 당연히 신중할우밖에 없지 않나.,말 한마디로 큰 오해와 문제를 피하려면 신중해야 한다.,{},{},
1754,"['Origin', 'Age']",False,생긴 것도 자 ㅅ 같네 잣 잣,생긴 모습이 잣과 비슷하다는 내용입니다.,{},{},
1755,['Not Hate Speech'],True,아줌마들아 인스타 까지가서 욕하고 이러진말자,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1756,['Not Hate Speech'],True,얼굴에 지방이식 좀 하면 어떻냐ㅉㅉㅉ 구님 좀 개로피지 마라,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1757,['Not Hate Speech'],False,이거시 힙찔이들 스웩ㅋㅋㅋㅋ,힙찔이들의 자신감과 유행을 즐기는 모습.,{},{},
1758,['Not Hate Speech'],True,고혜란이죽인걸감추려른칼그리고교통Cctv이걸본작가는자기가수정하기나름,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
1759,"['Age', 'Religion']",True,지랄... 20대여자들만있는곳 한번가봐라.. 덜하진않는다..,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1760,['Gender'],True,나라팔아먹을 틀딱들많네,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1761,"['Age', 'Gender', 'Religion']",True,고현정 메갈하냐?? 그렇게 안 봤는데... 참 잘하는 짓이다. 쉴드 치는 년들 상태보면 어떤 성향인줄 다 알겠다.. 메갈 여왕. 늙고 병들고 성질 뭐 같아서 사회생활 안대고.,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1762,"['Origin', 'Age']",True,넌 영부인이란게쪽팔린다 돼지국밪집아줌마조다못생긴년아,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1763,['Origin'],True,코로나 때문 아니고.. 돼지열병 때문임.. 김정은 돼지임,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1764,"['Gender', 'Religion']",True,30대 맘충들 이쁜 박수진한테 열폭 작작 점,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
1765,['Not Hate Speech'],False,팬들 대부분이 40대 이상의 중년층일텐데 반말이 뭐냐 반말이,팬 대부분이 40대 이상 중년층인데 반말이 뭐냐고 반문함.,{},{},
1766,['Physical'],True,조국과 함께 더불어 미친당 그리고 전라도만,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1767,['Not Hate Speech'],False,옥동자가 알바해도 인기있었을까?ㅋㅋㅋ,옥동자가 알바를 해도 인기가 있었을지 궁금함.,{},{},
1768,['Not Hate Speech'],False,감빵생활 관심없다ᆢ,감옥 생활에 관심이 없다.,{},{},
1769,['Physical'],True,없어져라~자한당!!,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1770,"['Physical', 'Age']",True,진보와 보수의 집회가 아니다 좃선아 말은 바로 해라 대한민국과 토착왜구의 집회이라고,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1771,['Not Hate Speech'],False,트럼프 항문으로 막으면 되것냐,트럼프가 항문으로 막는 것이 가능한지에 대한 질문입니다.,{},{},
1772,['Age'],True,씹선비들 인터넷에선 다들 성인군자인데실생활에서 제발 그리 살아준다면 대한민국살기 좋은 나라 될텐데..,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1773,['Age'],True,메뚜기세 끼도 노래방에서 지인부인이들어오자 도우미로착각하고 자기옆에앉으라고했다는데 니들이좋아하는 세 끼도 가식세 끼일뿐이야 이것들아 정신차려,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1774,['Physical'],True,중국몽 문 재앙 때문에 대한민국 대 재앙 온다~~ 빨리 우한으로 유배 보냅시다!!!!,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1775,['Not Hate Speech'],False,박진희...걸면 걸리는 핸드폰... 광고때 이뻤는데ㅎ,박진희가 광고에서 예뻤던 핸드폰을 언급함.,{},{},
1776,"['Age', 'Gender']",True,ㅈㄴ 말투어린척해도 그 사이로 40대 냄새 풀풀. 개역겹쥬? 다 티남 틀니야,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1777,['Not Hate Speech'],False,배아프다 이뇬들아~~~,배아픔을 호소하는 내용입니다.,{},{},
1778,['Not Hate Speech'],True,그냥 이쁘장한 머리 긴 송중국이구먼 뭔 수지야?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1779,['Not Hate Speech'],True,돈있는놈들은 강간해도 안걸리고 없는놈들은 강간하면걸리고 졸라웃기는나라내,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1780,['Age'],True,나약한 놈들이 와이리 많노?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1781,['Origin'],True,가슴뽕좀 작작넣지,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1782,['Not Hate Speech'],True,레드벨벳 불려가는거 아니여,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1783,['Not Hate Speech'],False,와 진짜 저딴 대사를 쳐야되는 배우들도 고생이겠다,배우들이 그런 대사를 해야 해서 고생한다.,{},{},
1784,['Gender'],True,갑자기 틀딱들이 진중궈이를 빨아주네ㅋㅋ 개웃기넼ㅋㅋㅋ,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1785,['Not Hate Speech'],False,애키우는게 힘들긴 하지..친정엄마나 도우미가 도와줘도 엄마의 몫이라는게 있다.난 직장다니면서 양가엄마 도움 받아가며 애 2키우고있는데.. 내 유일한 힐링 타임은 직장에서 일하는 시간 ㅡㅡㅋㅋㅋ 집에서 애키우면 많이 우울해진다..애가 4이면 누가 도와준다고 해도 쉴틈이 전혀 없을텐데...,"육아는 힘들고, 도움받아도 엄마의 책임이 크며, 직장 생활이 유일한 힐링 시간이다. 집에서 아이를 키우면 우울해질 수 있다.",{},{},
1786,['Not Hate Speech'],True,한국 농촌 노총각 같으시다,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1787,['Not Hate Speech'],False,빤스런 한다,빤스런 한다는 갑자기 도망가거나 도망치는 행동을 의미함.,{},{},
1788,['Politics'],True,여자연예인은 인기떨어지면 저렇게라도 시집가야지안그럼 평생시집못갈거뻔한대,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1789,['Not Hate Speech'],False,이제 둘중 하나는 범죄자무고죄에 죄명추가찬성 성무고죄남자만성 들어가지말고여자도 성무고죄넣자,범죄자무고죄에 성무고죄를 남자뿐만 아니라 여자도 포함시키자는 내용입니다.,{},{},
1790,['Politics'],False,문씁 짱께가바라는일,짱께가 바라는 일에 관한 내용입니다.,{},{},
1791,['Politics'],True,인구 줄겠네 대신 인도남자가 남의 나라 건너오지 못하게 하자,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1792,['Age'],True,칵스 공연하면 매진 잘 되는데 아이돌음악이나 처 듣는 것들이 뭐래,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1793,['Not Hate Speech'],False,ㅋㅋ 어재 꿀잼 여대생 넘 기엽,어제 여대생이 귀엽고 재미있었다.,{},{},
1794,['Not Hate Speech'],False,칠칠이,칠칠이,{},{},
1795,['Not Hate Speech'],True,불편해요~ 쿵쾅쿵쾅~,,{},"{'filtered': True, 'category': 'violence', 'severity': 'low'}",
1796,['Not Hate Speech'],False,아줌마 비중이 68%이네.. ㅎㄷㄷ,아줌마의 비중이 68%로 높음.,{},{},
1797,['Not Hate Speech'],True,"딱 들어봐도 표절은 아니다 . 아이돌 음악은 다 이렇다 방탄소년단, 트와이스, 블랙핑크 음악만 들어봐도 다 이런 표절 논란 가지고 갈 수 밖에 없는 곡들 많다 . 지긋지긋하다 .",,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1798,['Not Hate Speech'],False,"누가 옆에서 얘기해주는 사람이 진심 없나? 내돈쓰고 욕먹고..저게 뭔짓인지..요즘 쌔고쌘게 연기에 노래까지 되는 아이돌인데, 지금이 아직도 90년대인줄 ? 안타깝네. 저러지말지..보는사람도 싫고 ..","진심 없는 조언과 아이돌의 현재 모습에 실망하며, 과거에 머무른 태도를 아쉬워함.",{},{},
1799,['Not Hate Speech'],False,노친네들 표가 필요한거지,노인들이 표를 필요로 한다.,{},{},
1800,"['Origin', 'Age']",True,돼지새끼 또 미사일쏘고 지럴하는거 아닌가 모르겠다...,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
1801,['Not Hate Speech'],False,역시 전라도의 힘이란...,전라도의 힘을 강조하는 내용입니다.,{},{},
1802,['Profanity'],True,종교는 사회악임.,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1803,"['Origin', 'Age']",True,ㅋㅋ씹...돼지가 말탄 모습 꼬라지 좀 보소 ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1804,['Not Hate Speech'],True,40대 여자들 부들부들하쥬,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1805,['Religion'],True,방송이랑 현실 구분못하는 계집들때문이지 뭐,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
1806,['Not Hate Speech'],True,소싯적 박씨한테서 비아그라 나눔 받으셨나보네요.,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1807,['Not Hate Speech'],True,내고향 괴산,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1808,['Age'],True,파합이 뭔데 씹덕들아,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1809,['Origin'],True,재인이 존못 ㅇㅈ? ㅇ ㅇㅈ,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1810,['Not Hate Speech'],True,성형망해서 누구보다 본인이 제일 속상할텐데...나같으면 진짜 대인기피증걸릴듯...,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1811,"['Gender', 'Religion']",True,알고싶지 않다면서 클릭해서 댓글다니까 더 올라오지ㅋㅋㅋㅋ 아줌마들 ㅂㄷㅂㄷ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
